time,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance
343.7,myflow.70,-62.49,4.8,270.0,tailgater,2.62,52.09,-E0_0,0.0,0,0.0,52.09
343.7,myflow.76,1.6,85.07,0.0,normal,13.42,74.67,-E2_1,0.0,0,-0.3,74.67
343.7,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
343.7,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
343.7,myflow.82,1.6,-11.77,0.0,normal,0.22,88.23,-E3_1,0.0,8,-0.16,88.23
343.7,myflow.83,4.8,-20.78,0.0,normal,1.2,79.22,-E3_0,0.0,8,-0.92,79.22
343.7,myflow.84,39.33,4.8,270.0,normal,13.27,60.67,-E1_0,0.0,0,0.91,60.67
343.7,myflow.85,81.43,4.8,270.0,violator,7.21,18.57,-E1_0,0.0,0,0.95,18.57
343.8,myflow.70,-62.75,4.8,270.0,tailgater,2.62,52.35,-E0_0,0.0,0,0.0,52.35
343.8,myflow.76,1.6,86.4,0.0,normal,13.38,76.0,-E2_1,0.0,0,-0.34,76.0
343.8,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
343.8,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
343.8,myflow.82,1.6,-11.75,0.0,normal,0.21,88.25,-E3_1,0.0,8,-0.15,88.25
343.8,myflow.83,4.8,-20.67,0.0,normal,1.11,79.33,-E3_0,0.0,8,-0.87,79.33
343.8,myflow.84,37.99,4.8,270.0,normal,13.35,62.01,-E1_0,0.0,0,0.78,62.01
343.8,myflow.85,80.7,4.8,270.0,violator,7.28,19.3,-E1_0,0.0,0,0.7,19.3
343.9,myflow.70,-63.01,4.8,270.0,tailgater,2.62,52.61,-E0_0,0.0,0,-0.0,52.61
343.9,myflow.76,1.6,87.74,0.0,normal,13.33,77.34,-E2_1,0.0,0,-0.5,77.34
343.9,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
343.9,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
343.9,myflow.82,1.6,-11.73,0.0,normal,0.2,88.27,-E3_1,0.0,8,-0.14,88.27
343.9,myflow.83,4.8,-20.57,0.0,normal,1.03,79.43,-E3_0,0.0,8,-0.81,79.43
343.9,myflow.84,36.65,4.8,270.0,normal,13.43,63.35,-E1_0,0.0,0,0.79,63.35
343.9,myflow.85,79.96,4.8,270.0,violator,7.38,20.04,-E1_0,0.0,0,1.0,20.04
344.0,myflow.70,-63.27,4.8,270.0,tailgater,2.62,52.87,-E0_0,0.0,0,0.0,52.87
344.0,myflow.76,1.6,89.07,0.0,normal,13.28,78.67,-E2_1,0.0,0,-0.51,78.67
344.0,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.0,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.0,myflow.82,1.6,-11.71,0.0,normal,0.18,88.29,-E3_1,0.0,8,-0.13,88.29
344.0,myflow.83,4.8,-20.47,0.0,normal,0.95,79.53,-E3_0,0.0,8,-0.76,79.53
344.0,myflow.84,35.3,4.8,270.0,normal,13.51,64.7,-E1_0,0.0,0,0.8,64.7
344.0,myflow.85,79.21,4.8,270.0,violator,7.51,20.79,-E1_0,0.0,0,1.25,20.79
344.0,myflow.86,-4.8,94.9,180.0,normal,0.0,5.1,E2_0,0.0,0,0.0,5.1
344.1,myflow.70,-63.54,4.8,270.0,tailgater,2.62,53.14,-E0_0,0.0,0,0.0,53.14
344.1,myflow.76,1.6,90.39,0.0,normal,13.22,79.99,-E2_1,0.0,0,-0.66,79.99
344.1,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.1,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.1,myflow.82,1.6,-11.69,0.0,normal,0.17,88.31,-E3_1,0.0,8,-0.12,88.31
344.1,myflow.83,4.8,-20.38,0.0,normal,0.88,79.62,-E3_0,0.0,8,-0.71,79.62
344.1,myflow.84,33.94,4.8,270.0,normal,13.59,66.06,-E1_0,0.0,0,0.79,66.06
344.1,myflow.85,78.45,4.8,270.0,violator,7.56,21.55,-E1_0,0.0,0,0.53,21.55
344.1,myflow.86,-4.8,94.9,180.0,normal,0.01,5.1,E2_0,0.0,8,0.15,5.1
344.2,myflow.70,-63.8,4.8,270.0,tailgater,2.62,53.4,-E0_0,0.0,0,-0.0,53.4
344.2,myflow.76,1.6,91.7,0.0,normal,13.18,81.3,-E2_1,0.0,0,-0.37,81.3
344.2,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.2,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.2,myflow.82,1.6,-11.68,0.0,normal,0.16,88.32,-E3_1,0.0,8,-0.11,88.32
344.2,myflow.83,4.8,-20.3,0.0,normal,0.81,79.7,-E3_0,0.0,8,-0.67,79.7
344.2,myflow.84,32.58,4.8,270.0,normal,13.66,67.42,-E1_0,0.0,0,0.69,67.42
344.2,myflow.85,77.69,4.8,270.0,violator,7.65,22.31,-E1_0,0.0,0,0.83,22.31
344.2,myflow.86,-4.8,94.89,180.0,normal,0.04,5.11,E2_0,0.0,8,0.28,5.11
344.3,myflow.70,-64.06,4.8,270.0,tailgater,2.62,53.66,-E0_0,0.0,0,0.0,53.66
344.3,myflow.76,1.6,93.02,0.0,normal,13.14,82.62,-E2_1,0.0,0,-0.37,82.62
344.3,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.3,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.3,myflow.82,1.6,-11.66,0.0,normal,0.15,88.34,-E3_1,0.0,8,-0.1,88.34
344.3,myflow.83,4.8,-20.23,0.0,normal,0.75,79.77,-E3_0,0.0,8,-0.62,79.77
344.3,myflow.84,31.2,4.8,270.0,normal,13.72,68.8,-E1_0,0.0,0,0.6,68.8
344.3,myflow.85,76.91,4.8,270.0,violator,7.76,23.09,-E1_0,0.0,0,1.13,23.09
344.3,myflow.86,-4.8,94.89,180.0,normal,0.09,5.11,E2_0,0.0,8,0.49,5.11
344.4,myflow.70,-64.32,4.8,270.0,tailgater,2.62,53.92,-E0_0,0.0,0,0.0,53.92
344.4,myflow.76,1.6,94.33,0.0,normal,13.11,83.93,-E2_1,0.0,0,-0.27,83.93
344.4,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.4,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.4,myflow.82,1.6,-11.65,0.0,normal,0.14,88.35,-E3_1,0.0,8,-0.1,88.35
344.4,myflow.83,4.8,-20.16,0.0,normal,0.69,79.84,-E3_0,0.0,8,-0.58,79.84
344.4,myflow.84,29.83,4.8,270.0,normal,13.77,70.17,-E1_0,0.0,0,0.55,70.17
344.4,myflow.85,76.12,4.8,270.0,violator,7.9,23.88,-E1_0,0.0,0,1.43,23.88
344.4,myflow.86,-4.8,94.87,180.0,normal,0.17,5.13,E2_0,0.0,0,0.81,5.13
344.5,myflow.70,-64.59,4.8,270.0,tailgater,2.62,54.19,-E0_0,0.0,0,-0.0,54.19
344.5,myflow.76,1.6,95.64,0.0,normal,13.11,85.24,-E2_1,0.0,0,-0.01,85.24
344.5,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.5,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.5,myflow.82,1.6,-11.64,0.0,normal,0.13,88.36,-E3_1,0.0,8,-0.09,88.36
344.5,myflow.83,4.8,-20.09,0.0,normal,0.64,79.91,-E3_0,0.0,8,-0.54,79.91
344.5,myflow.84,28.44,4.8,270.0,normal,13.82,71.56,-E1_0,0.0,0,0.51,71.56
344.5,myflow.85,75.32,4.8,270.0,violator,8.07,24.68,-E1_0,0.0,0,1.73,24.68
344.5,myflow.86,-4.8,94.84,180.0,normal,0.29,5.16,E2_0,0.0,0,1.21,5.16
344.6,myflow.70,-64.85,4.8,270.0,tailgater,2.62,54.45,-E0_0,0.0,0,0.0,54.45
344.6,myflow.76,1.6,96.95,0.0,normal,13.11,86.55,-E2_1,0.0,0,-0.01,86.55
344.6,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.6,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.6,myflow.82,1.6,-11.62,0.0,normal,0.12,88.38,-E3_1,0.0,8,-0.09,88.38
344.6,myflow.83,4.8,-20.04,0.0,normal,0.59,79.96,-E3_0,0.0,8,-0.5,79.96
344.6,myflow.84,27.06,4.8,270.0,normal,13.86,72.94,-E1_0,0.0,0,0.42,72.94
344.6,myflow.85,74.49,4.8,270.0,violator,8.28,25.51,-E1_0,0.0,0,2.03,25.51
344.6,myflow.86,-4.8,94.79,180.0,normal,0.46,5.21,E2_0,0.0,0,1.64,5.21
344.7,myflow.70,-65.11,4.8,270.0,tailgater,2.62,54.71,-E0_0,0.0,0,0.0,54.71
344.7,myflow.76,1.6,98.26,0.0,normal,13.1,87.86,-E2_1,0.0,0,-0.09,87.86
344.7,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.7,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.7,myflow.82,1.6,-11.61,0.0,normal,0.11,88.39,-E3_1,0.0,8,-0.08,88.39
344.7,myflow.83,4.8,-19.98,0.0,normal,0.54,80.02,-E3_0,0.0,8,-0.46,80.02
344.7,myflow.84,25.67,4.8,270.0,normal,13.9,74.33,-E1_0,0.0,0,0.42,74.33
344.7,myflow.85,73.65,4.8,270.0,violator,8.44,26.35,-E1_0,0.0,0,1.61,26.35
344.7,myflow.86,-4.8,94.73,180.0,normal,0.66,5.27,E2_0,0.0,0,2.0,5.27
344.8,myflow.70,-65.37,4.8,270.0,tailgater,2.62,54.97,-E0_0,0.0,0,-0.0,54.97
344.8,myflow.76,1.6,99.57,0.0,normal,13.1,89.17,-E2_1,0.0,0,-0.05,89.17
344.8,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.8,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.8,myflow.82,1.6,-11.6,0.0,normal,0.11,88.4,-E3_1,0.0,8,-0.07,88.4
344.8,myflow.83,4.8,-19.93,0.0,normal,0.5,80.07,-E3_0,0.0,8,-0.43,80.07
344.8,myflow.84,24.27,4.8,270.0,normal,13.94,75.73,-E1_0,0.0,0,0.35,75.73
344.8,myflow.85,72.79,4.8,270.0,violator,8.51,27.21,-E1_0,0.0,0,0.72,27.21
344.8,myflow.86,-4.8,94.64,180.0,normal,0.88,5.36,E2_0,0.0,0,2.25,5.36
344.9,myflow.70,-65.64,4.8,270.0,tailgater,2.62,55.24,-E0_0,0.0,0,0.0,55.24
344.9,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
344.9,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
344.9,myflow.82,1.6,-11.59,0.0,normal,0.1,88.41,-E3_1,0.0,8,-0.07,88.41
344.9,myflow.83,4.8,-19.88,0.0,normal,0.46,80.12,-E3_0,0.0,8,-0.4,80.12
344.9,myflow.84,22.88,4.8,270.0,normal,13.98,77.12,-E1_0,0.0,0,0.41,77.12
344.9,myflow.85,71.94,4.8,270.0,violator,8.56,28.06,-E1_0,0.0,0,0.51,28.06
344.9,myflow.86,-4.8,94.53,180.0,normal,1.12,5.47,E2_0,0.0,0,2.41,5.47
345.0,myflow.70,-65.9,4.8,270.0,tailgater,2.62,55.5,-E0_0,0.0,0,0.0,55.5
345.0,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.0,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.0,myflow.82,1.6,-11.58,0.0,normal,0.09,88.42,-E3_1,0.0,8,-0.07,88.42
345.0,myflow.83,4.8,-19.84,0.0,normal,0.42,80.16,-E3_0,0.0,8,-0.37,80.16
345.0,myflow.84,21.47,4.8,270.0,normal,14.03,78.53,-E1_0,0.0,0,0.45,78.53
345.0,myflow.85,71.07,4.8,270.0,violator,8.64,28.93,-E1_0,0.0,0,0.81,28.93
345.0,myflow.86,-4.8,94.39,180.0,normal,1.37,5.61,E2_0,0.0,0,2.5,5.61
345.1,myflow.70,-66.16,4.8,270.0,tailgater,2.62,55.76,-E0_0,0.0,0,-0.0,55.76
345.1,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.1,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.1,myflow.82,1.6,-11.57,0.0,normal,0.09,88.43,-E3_1,0.0,8,-0.06,88.43
345.1,myflow.83,4.8,-19.8,0.0,normal,0.39,80.2,-E3_0,0.0,8,-0.34,80.2
345.1,myflow.84,20.07,4.8,270.0,normal,14.07,79.93,-E1_0,0.0,0,0.47,79.93
345.1,myflow.85,70.2,4.8,270.0,violator,8.75,29.8,-E1_0,0.0,0,1.11,29.8
345.1,myflow.86,-4.8,94.23,180.0,normal,1.63,5.77,E2_0,0.0,0,2.54,5.77
345.2,myflow.70,-66.42,4.8,270.0,tailgater,2.62,56.02,-E0_0,0.0,0,0.0,56.02
345.2,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.2,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.2,myflow.82,1.6,-11.57,0.0,normal,0.08,88.43,-E3_1,0.0,8,-0.06,88.43
345.2,myflow.83,4.8,-19.77,0.0,normal,0.36,80.23,-E3_0,0.0,8,-0.31,80.23
345.2,myflow.84,18.65,4.8,270.0,normal,14.12,81.35,-E1_0,0.0,0,0.44,81.35
345.2,myflow.85,69.31,4.8,270.0,violator,8.89,30.69,-E1_0,0.0,0,1.41,30.69
345.2,myflow.86,-4.8,94.04,180.0,normal,1.88,5.96,E2_0,0.0,0,2.57,5.96
345.3,myflow.70,-66.69,4.8,270.0,tailgater,2.62,56.29,-E0_0,0.0,0,0.0,56.29
345.3,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.3,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.3,myflow.82,1.6,-11.56,0.0,normal,0.08,88.44,-E3_1,0.0,8,-0.05,88.44
345.3,myflow.83,4.8,-19.73,0.0,normal,0.33,80.27,-E3_0,0.0,8,-0.29,80.27
345.3,myflow.84,17.24,4.8,270.0,normal,14.15,82.76,-E1_0,0.0,0,0.38,82.76
345.3,myflow.85,68.41,4.8,270.0,violator,9.01,31.59,-E1_0,0.0,0,1.14,31.59
345.3,myflow.86,-4.8,93.82,180.0,normal,2.14,6.18,E2_0,0.0,0,2.58,6.18
345.4,myflow.70,-66.95,4.8,270.0,tailgater,2.62,56.55,-E0_0,0.0,0,-0.0,56.55
345.4,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.4,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.4,myflow.82,1.6,-11.55,0.0,normal,0.07,88.45,-E3_1,0.0,8,-0.05,88.45
345.4,myflow.83,4.8,-19.7,0.0,normal,0.3,80.3,-E3_0,0.0,8,-0.27,80.3
345.4,myflow.84,15.82,4.8,270.0,normal,14.19,84.18,-E1_0,0.0,0,0.38,84.18
345.4,myflow.85,67.51,4.8,270.0,violator,9.03,32.49,-E1_0,0.0,0,0.23,32.49
345.4,myflow.86,-4.8,93.58,180.0,normal,2.4,6.42,E2_0,0.0,0,2.59,6.42
345.5,myflow.70,-67.21,4.8,270.0,tailgater,2.62,56.81,-E0_0,0.0,0,0.0,56.81
345.5,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.5,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.5,myflow.82,1.6,-11.54,0.0,normal,0.07,88.46,-E3_1,0.0,8,-0.05,88.46
345.5,myflow.83,4.8,-19.68,0.0,normal,0.28,80.32,-E3_0,0.0,8,-0.24,80.32
345.5,myflow.84,14.4,4.8,270.0,normal,14.23,85.6,-E1_0,0.0,0,0.41,85.6
345.5,myflow.85,66.6,4.8,270.0,violator,9.02,33.4,-E1_0,0.0,0,-0.07,33.4
345.5,myflow.86,-4.8,93.32,180.0,normal,2.66,6.68,E2_0,0.0,0,2.59,6.68
345.6,myflow.70,-67.47,4.8,270.0,tailgater,2.62,57.07,-E0_0,0.0,0,0.0,57.07
345.6,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.6,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.6,myflow.82,1.6,-11.54,0.0,normal,0.06,88.46,-E3_1,0.0,8,-0.04,88.46
345.6,myflow.83,4.8,-19.65,0.0,normal,0.26,80.35,-E3_0,0.0,8,-0.23,80.35
345.6,myflow.84,12.97,4.8,270.0,normal,14.26,87.03,-E1_0,0.0,0,0.24,87.03
345.6,myflow.85,65.7,4.8,270.0,violator,8.99,34.3,-E1_0,0.0,0,-0.37,34.3
345.6,myflow.86,-4.8,93.03,180.0,normal,2.92,6.97,E2_0,0.0,0,2.58,6.97
345.7,myflow.70,-67.74,4.8,270.0,tailgater,2.62,57.34,-E0_0,0.0,0,-0.0,57.34
345.7,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.7,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.7,myflow.82,1.6,-11.53,0.0,normal,0.06,88.47,-E3_1,0.0,8,-0.04,88.47
345.7,myflow.83,4.8,-19.63,0.0,normal,0.24,80.37,-E3_0,0.0,8,-0.21,80.37
345.7,myflow.84,11.54,4.8,270.0,normal,14.27,88.46,-E1_0,0.0,0,0.13,88.46
345.7,myflow.85,64.81,4.8,270.0,violator,8.92,35.19,-E1_0,0.0,0,-0.67,35.19
345.7,myflow.86,-1.6,92.71,180.0,normal,3.17,7.29,E2_1,0.0,0,2.58,7.29
345.8,myflow.70,-68.0,4.8,270.0,tailgater,2.62,57.6,-E0_0,0.0,0,0.0,57.6
345.8,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.8,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.8,myflow.82,1.6,-11.53,0.0,normal,0.05,88.47,-E3_1,0.0,8,-0.04,88.47
345.8,myflow.83,4.8,-19.6,0.0,normal,0.22,80.4,-E3_0,0.0,8,-0.19,80.4
345.8,myflow.84,10.12,4.8,270.0,normal,14.25,0.28,:J2_5_0,0.0,0,-0.17,89.88
345.8,myflow.85,63.93,4.8,270.0,violator,8.82,36.07,-E1_0,0.0,8,-0.97,36.07
345.8,myflow.86,-1.6,92.37,180.0,normal,3.44,7.63,E2_1,0.0,2,2.62,7.63
345.9,myflow.70,-68.26,4.8,270.0,tailgater,2.62,57.86,-E0_0,0.0,0,0.0,57.86
345.9,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
345.9,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
345.9,myflow.82,1.6,-11.52,0.0,normal,0.05,88.48,-E3_1,0.0,8,-0.04,88.48
345.9,myflow.83,4.8,-19.58,0.0,normal,0.2,80.42,-E3_0,0.0,8,-0.18,80.42
345.9,myflow.84,8.7,4.8,270.0,normal,14.23,1.7,:J2_5_0,0.0,0,-0.27,91.3
345.9,myflow.85,63.06,4.8,270.0,violator,8.7,36.94,-E1_0,0.0,8,-1.27,36.94
345.9,myflow.86,-1.6,92.0,180.0,normal,3.71,8.0,E2_1,0.0,2,2.68,8.0
346.0,myflow.70,-68.52,4.8,270.0,tailgater,2.62,58.12,-E0_0,0.0,0,-0.0,58.12
346.0,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.0,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.0,myflow.82,1.6,-11.52,0.0,normal,0.05,88.48,-E3_1,0.0,8,-0.03,88.48
346.0,myflow.83,4.8,-19.57,0.0,normal,0.18,80.43,-E3_0,0.0,8,-0.16,80.43
346.0,myflow.84,7.28,4.8,270.0,normal,14.21,3.12,:J2_5_0,0.0,0,-0.14,92.72
346.0,myflow.85,62.21,4.8,270.0,violator,8.54,37.79,-E1_0,0.0,8,-1.57,37.79
346.0,myflow.86,-1.6,91.6,180.0,normal,3.98,8.4,E2_1,0.0,2,2.74,8.4
346.1,myflow.70,-68.79,4.8,270.0,tailgater,2.62,58.39,-E0_0,0.0,0,0.0,58.39
346.1,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.1,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.1,myflow.82,1.6,-11.51,0.0,normal,0.04,88.49,-E3_1,0.0,8,-0.03,88.49
346.1,myflow.83,4.8,-19.55,0.0,normal,0.17,80.45,-E3_0,0.0,8,-0.15,80.45
346.1,myflow.84,5.85,4.8,270.0,normal,14.23,4.55,:J2_5_0,0.0,0,0.16,94.15
346.1,myflow.85,61.37,4.8,270.0,violator,8.35,38.63,-E1_0,0.0,8,-1.87,38.63
346.1,myflow.86,-1.6,91.17,180.0,normal,4.25,8.83,E2_1,0.0,2,2.75,8.83
346.2,myflow.70,-69.05,4.8,270.0,tailgater,2.62,58.65,-E0_0,0.0,0,0.0,58.65
346.2,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.2,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.2,myflow.82,1.6,-11.51,0.0,normal,0.04,88.49,-E3_1,0.0,8,-0.03,88.49
346.2,myflow.83,4.8,-19.53,0.0,normal,0.16,80.47,-E3_0,0.0,8,-0.14,80.47
346.2,myflow.84,4.43,4.8,270.0,normal,14.25,5.97,:J2_5_0,0.0,0,0.19,95.57
346.2,myflow.85,60.56,4.8,270.0,violator,8.16,39.44,-E1_0,0.0,8,-1.96,39.44
346.2,myflow.86,-1.6,90.72,180.0,normal,4.53,9.28,E2_1,0.0,2,2.72,9.28
346.3,myflow.70,-69.31,4.8,270.0,tailgater,2.62,58.91,-E0_0,0.0,0,-0.0,58.91
346.3,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.3,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.3,myflow.82,1.6,-11.51,0.0,normal,0.04,88.49,-E3_1,0.0,8,-0.03,88.49
346.3,myflow.83,4.8,-19.52,0.0,normal,0.14,80.48,-E3_0,0.0,8,-0.13,80.48
346.3,myflow.84,3.0,4.8,270.0,normal,14.26,7.4,:J2_5_0,0.0,0,0.15,97.0
346.3,myflow.85,59.76,4.8,270.0,violator,7.93,40.24,-E1_0,0.0,8,-2.26,40.24
346.3,myflow.86,-1.6,90.24,180.0,normal,4.8,9.76,E2_1,0.0,2,2.75,9.76
346.4,myflow.70,-69.57,4.8,270.0,tailgater,2.62,59.17,-E0_0,0.0,0,0.0,59.17
346.4,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.4,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.4,myflow.82,1.6,-11.5,0.0,normal,0.04,88.5,-E3_1,0.0,8,-0.03,88.5
346.4,myflow.83,4.8,-19.51,0.0,normal,0.13,80.49,-E3_0,0.0,8,-0.12,80.49
346.4,myflow.84,1.57,4.8,270.0,normal,14.27,8.83,:J2_5_0,0.0,0,0.11,98.43
346.4,myflow.85,58.98,4.8,270.0,violator,7.83,41.02,-E1_0,0.0,8,-1.01,41.02
346.4,myflow.86,-1.6,89.73,180.0,normal,5.05,10.27,E2_1,0.0,2,2.47,10.27
346.5,myflow.70,-69.83,4.8,270.0,tailgater,2.62,59.43,-E0_0,0.0,0,0.0,59.43
346.5,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.5,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.5,myflow.82,1.6,-11.5,0.0,normal,0.03,88.5,-E3_1,0.0,8,-0.02,88.5
346.5,myflow.83,4.8,-19.49,0.0,normal,0.12,80.51,-E3_0,0.0,8,-0.11,80.51
346.5,myflow.84,0.15,4.8,270.0,normal,14.28,10.25,:J2_5_0,0.0,0,0.08,99.85
346.5,myflow.85,58.2,4.8,270.0,violator,7.79,41.8,-E1_0,0.0,0,-0.41,41.8
346.5,myflow.86,-1.6,89.2,180.0,normal,5.3,10.8,E2_1,0.0,2,2.57,10.8
346.6,myflow.70,-70.1,4.8,270.0,tailgater,2.62,59.7,-E0_0,0.0,0,-0.0,59.7
346.6,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.6,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.6,myflow.82,1.6,-11.5,0.0,normal,0.03,88.5,-E3_1,0.0,8,-0.05,88.5
346.6,myflow.83,4.8,-19.48,0.0,normal,0.11,80.52,-E3_0,0.0,8,-0.1,80.52
346.6,myflow.84,-1.28,4.8,270.0,normal,14.29,11.68,:J2_5_0,0.0,0,0.05,101.28
346.6,myflow.85,57.42,4.8,270.0,violator,7.8,42.58,-E1_0,0.0,0,0.14,42.58
346.6,myflow.86,-1.6,88.65,180.0,normal,5.56,11.35,E2_1,0.0,2,2.55,11.35
346.7,myflow.70,-70.36,4.8,270.0,tailgater,2.62,59.96,-E0_0,0.0,0,0.0,59.96
346.7,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.7,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.7,myflow.82,1.6,-11.49,0.0,normal,0.02,88.51,-E3_1,0.0,8,-0.05,88.51
346.7,myflow.83,4.8,-19.47,0.0,normal,0.1,80.53,-E3_0,0.0,8,-0.09,80.53
346.7,myflow.84,-2.71,4.8,270.0,normal,14.28,13.11,:J2_5_0,0.0,0,-0.01,102.71
